threshold,recall,specificity,precision,f1,accuracy,tn,fp,fn,tp,profit,meets_recall,meets_specificity,meets_both,model,config,min_tpr_tnr
0.5799999999999997,0.6323455549974887,0.7862747895562848,0.45665578527384837,0.5303285593934288,0.7522222222222222,5511,1498,732,1259,-5258400,False,False,False,XGB,SPW=5.0,0.6323455549974887
0.5899999999999997,0.6233048719236565,0.7955485803966329,0.46409872849663425,0.5320471596998928,0.7574444444444445,5576,1433,750,1241,-5430400,False,False,False,XGB,SPW=5.0,0.6233048719236565
0.5999999999999998,0.617277749874435,0.8062491082893423,0.4750676459219173,0.5369156837046746,0.7644444444444445,5651,1358,762,1229,-5532400,False,True,False,XGB,SPW=5.0,0.617277749874435
0.6099999999999998,0.6087393269713711,0.8149522043087459,0.4830609804703069,0.5386666666666667,0.7693333333333333,5712,1297,779,1212,-5695000,False,True,False,XGB,SPW=5.0,0.6087393269713711
0.6199999999999998,0.598694123556002,0.8257954059066914,0.4939908827186075,0.5413260672116258,0.7755555555555556,5788,1221,799,1192,-5884600,False,True,False,XGB,SPW=5.0,0.598694123556002
0.6299999999999997,0.5911602209944752,0.8339278071051506,0.5027765912003417,0.5433979686057248,0.7802222222222223,5845,1164,814,1177,-6026800,False,True,False,XGB,SPW=5.0,0.5911602209944752
0.6399999999999997,0.5786037167252637,0.8420602083036096,0.5099601593625498,0.5421176470588234,0.7837777777777778,5902,1107,839,1152,-6279000,False,True,False,XGB,SPW=5.0,0.5786037167252637
0.6499999999999997,0.5685585133098945,0.8503352832073049,0.5190279688216415,0.5426653883029722,0.788,5960,1049,859,1132,-6475800,False,True,False,XGB,SPW=5.0,0.5685585133098945
0.6599999999999997,0.5560020090406831,0.8591810529319447,0.5286532951289399,0.541982864137087,0.7921111111111111,6022,987,884,1107,-6726000,False,True,False,XGB,SPW=5.0,0.5560020090406831
0.6699999999999997,0.5444500251130086,0.8657440433728064,0.5353086419753087,0.5398406374501992,0.7946666666666666,6068,941,907,1084,-6960600,False,True,False,XGB,SPW=5.0,0.5444500251130086
0.6799999999999997,0.5303867403314917,0.8730204023398488,0.5426515930113053,0.5364490728981458,0.7972222222222223,6119,890,935,1056,-7248200,False,True,False,XGB,SPW=5.0,0.5303867403314917
0.6899999999999997,0.520843797086891,0.8811528035383079,0.5545454545454546,0.5371665371665372,0.8014444444444444,6176,833,954,1037,-7434400,False,True,False,XGB,SPW=5.0,0.520843797086891
0.6999999999999996,0.5102963335007534,0.8877157939791697,0.5635052689961176,0.5355824986821297,0.8042222222222222,6222,787,975,1016,-7647000,False,True,False,XGB,SPW=5.0,0.5102963335007534
0.7099999999999996,0.5012556504269211,0.8937080895990869,0.5725760183591508,0.5345474022495982,0.8068888888888889,6264,745,993,998,-7828200,False,True,False,XGB,SPW=5.0,0.5012556504269211
0.7199999999999996,0.48518332496233046,0.8994150378085319,0.578096947935368,0.527580557072638,0.8077777777777778,6304,705,1025,966,-8164200,False,True,False,XGB,SPW=5.0,0.48518332496233046
0.7299999999999996,0.47011551983927674,0.9095448708802968,0.5961783439490446,0.5256950294860994,0.8123333333333334,6375,634,1055,936,-8465800,False,True,False,XGB,SPW=5.0,0.47011551983927674
0.7399999999999997,0.4580612757408338,0.9158225139106863,0.607190412782956,0.5221872316060692,0.8145555555555556,6419,590,1079,912,-8712200,False,True,False,XGB,SPW=5.0,0.4580612757408338
0.7499999999999997,0.44148669010547464,0.9228135254672564,0.6190140845070422,0.5153913808267371,0.8163333333333334,6468,541,1112,879,-9055600,False,True,False,XGB,SPW=5.0,0.44148669010547464
0.7599999999999997,0.4264188849824209,0.926951062919104,0.6238060249816312,0.506563245823389,0.8162222222222222,6497,512,1142,849,-9374000,False,True,False,XGB,SPW=5.0,0.4264188849824209
0.7699999999999997,0.41135107985936714,0.9323726637180768,0.6334106728538283,0.4987819732034105,0.8171111111111111,6535,474,1172,819,-9688800,False,True,False,XGB,SPW=5.0,0.41135107985936714
0.7799999999999997,0.3962832747363134,0.9353688115280354,0.6352657004830918,0.48809155583049807,0.8161111111111111,6556,453,1202,789,-10010400,False,True,False,XGB,SPW=5.0,0.3962832747363134
0.7899999999999996,0.3847312908086389,0.9400770438008275,0.6458684654300169,0.48221592697513377,0.8172222222222222,6589,420,1225,766,-10250200,False,True,False,XGB,SPW=5.0,0.3847312908086389
0.7999999999999996,0.3751883475640382,0.9425024967898417,0.6495652173913044,0.47564469914040114,0.817,6606,403,1244,747,-10452400,False,True,False,XGB,SPW=5.0,0.3751883475640382
0.8099999999999996,0.3641386238071321,0.9456413183050364,0.6555153707052441,0.46819502744591546,0.817,6628,381,1266,725,-10685600,False,True,False,XGB,SPW=5.0,0.3641386238071321
0.8199999999999996,0.3515821195379206,0.9492081609359395,0.6628787878787878,0.4594683295044305,0.817,6653,356,1291,700,-10950600,False,True,False,XGB,SPW=5.0,0.3515821195379206
0.8299999999999996,0.34354595680562533,0.9524896561563704,0.672566371681416,0.4547872340425532,0.8177777777777778,6676,333,1307,684,-11117400,False,True,False,XGB,SPW=5.0,0.34354595680562533
0.8399999999999996,0.3324962330487192,0.9547724354401483,0.676200204290092,0.4457912457912458,0.8171111111111111,6692,317,1329,662,-11353000,False,True,False,XGB,SPW=5.0,0.3324962330487192
0.8499999999999996,0.3214465092918132,0.9576259095448709,0.6830309498399146,0.4371584699453552,0.8168888888888889,6712,297,1351,640,-11587000,False,True,False,XGB,SPW=5.0,0.3214465092918132
0.8599999999999995,0.3124058262179809,0.960051362533885,0.6895787139689579,0.43000345661942624,0.8167777777777778,6729,280,1369,622,-11778200,False,True,False,XGB,SPW=5.0,0.3124058262179809
0.8699999999999996,0.30135610246107486,0.963475531459552,0.7009345794392523,0.4214963119072708,0.817,6753,256,1391,600,-12010600,False,True,False,XGB,SPW=5.0,0.30135610246107486
0.8799999999999996,0.2898041185334003,0.9663290055642745,0.7097170971709718,0.41155492154065626,0.8166666666666667,6773,236,1414,577,-12255600,False,True,False,XGB,SPW=5.0,0.2898041185334003
0.8899999999999996,0.2767453540934204,0.9698958481951776,0.7230971128608924,0.40029059208136575,0.8165555555555556,6798,211,1440,551,-12531600,False,True,False,XGB,SPW=5.0,0.2767453540934204
0.8999999999999996,0.2491210447011552,0.9744614067627336,0.7348148148148148,0.372093023255814,0.814,6830,179,1495,496,-13123800,False,True,False,XGB,SPW=5.0,0.2491210447011552
0.1,0.9437468608739327,0.25324582679412183,0.2641642063826796,0.4127855887521969,0.406,1775,5234,112,1879,67200,True,False,False,XGB+SMOTE,Balanced,0.25324582679412183
0.11,0.9311903566047213,0.2901983164502782,0.2714892370771709,0.42040816326530617,0.432,2034,4975,137,1854,-104200,True,False,False,XGB+SMOTE,Balanced,0.2901983164502782
0.12,0.9156202913108991,0.32344128977029535,0.27768469154607767,0.4261337073398785,0.45444444444444443,2267,4742,168,1823,-352000,True,False,False,XGB+SMOTE,Balanced,0.32344128977029535
0.13,0.9020592667001507,0.35597089456413183,0.28462757527733756,0.4327189495241537,0.4767777777777778,2495,4514,195,1796,-557800,True,False,False,XGB+SMOTE,Balanced,0.35597089456413183
0.13999999999999999,0.8874937217478654,0.3855043515480097,0.2909120842937109,0.438189708617483,0.49655555555555553,2702,4307,224,1767,-794000,True,False,False,XGB+SMOTE,Balanced,0.3855043515480097
0.14999999999999997,0.8764439979909593,0.41560850335283206,0.2987502140044513,0.44560776302349336,0.5175555555555555,2913,4096,246,1745,-951600,True,False,False,XGB+SMOTE,Balanced,0.41560850335283206
0.15999999999999998,0.8623807132094425,0.4427165073476958,0.3053530144051218,0.4510112949829262,0.5355555555555556,3103,3906,274,1717,-1183600,True,False,False,XGB+SMOTE,Balanced,0.4427165073476958
0.16999999999999998,0.8483174284279257,0.46697103723783706,0.3113364055299539,0.45550161812297724,0.5513333333333333,3273,3736,302,1689,-1423600,True,False,False,XGB+SMOTE,Balanced,0.46697103723783706
0.17999999999999997,0.8317428427925665,0.4923669567698673,0.3176064441887227,0.4596807772380292,0.5674444444444444,3451,3558,335,1656,-1715400,True,False,False,XGB+SMOTE,Balanced,0.4923669567698673
0.18999999999999995,0.8141637368156706,0.5201883292909116,0.32524077046548955,0.46480286738351256,0.5852222222222222,3646,3363,370,1621,-2022400,True,False,False,XGB+SMOTE,Balanced,0.5201883292909116
0.19999999999999996,0.8046207935710699,0.5440148380653446,0.3338891204668612,0.4719399027839152,0.6016666666666667,3813,3196,389,1602,-2164600,True,False,False,XGB+SMOTE,Balanced,0.5440148380653446
0.20999999999999996,0.7855349070818685,0.5665572834926523,0.3398522381573229,0.474442590626422,0.615,3971,3038,427,1564,-2519400,False,False,False,XGB+SMOTE,Balanced,0.5665572834926523
0.21999999999999995,0.7699648417880463,0.5871022970466543,0.3462841653489948,0.4777189155500156,0.6275555555555555,4115,2894,458,1533,-2802800,False,False,False,XGB+SMOTE,Balanced,0.5871022970466543
0.22999999999999995,0.7538925163234556,0.6093593950634898,0.35409294644963435,0.4818619582664527,0.6413333333333333,4271,2738,490,1501,-3092400,False,False,False,XGB+SMOTE,Balanced,0.6093593950634898
0.23999999999999994,0.7438473129080864,0.6284776715651306,0.3625458996328029,0.4874917709019091,0.654,4405,2604,510,1481,-3258800,False,False,False,XGB+SMOTE,Balanced,0.6284776715651306
0.24999999999999992,0.7267704671019588,0.645027821372521,0.36772554002541297,0.4883563955450557,0.6631111111111111,4521,2488,544,1447,-3586400,False,False,False,XGB+SMOTE,Balanced,0.645027821372521
0.2599999999999999,0.7162230035158212,0.6624340134113282,0.3760548523206751,0.493169635137472,0.6743333333333333,4643,2366,565,1426,-3768600,False,False,False,XGB+SMOTE,Balanced,0.6624340134113282
0.2699999999999999,0.7061778001004521,0.6765587102297047,0.3827933569289409,0.49646892655367225,0.6831111111111111,4742,2267,585,1406,-3949000,False,False,False,XGB+SMOTE,Balanced,0.6765587102297047
0.2799999999999999,0.6911099949773983,0.6938222285632758,0.39068710959682,0.4991837475058952,0.6932222222222222,4863,2146,615,1376,-4230600,False,False,False,XGB+SMOTE,Balanced,0.6911099949773983
0.2899999999999999,0.676544450025113,0.7102297046654301,0.3987566607460036,0.5017694170236544,0.7027777777777777,4978,2031,644,1347,-4503600,False,False,False,XGB+SMOTE,Balanced,0.676544450025113
0.29999999999999993,0.6685082872928176,0.7236410329576259,0.4072827417380661,0.5061798821068645,0.7114444444444444,5072,1937,660,1331,-4642000,False,False,False,XGB+SMOTE,Balanced,0.6685082872928176
0.30999999999999994,0.6589653440482169,0.7360536453131687,0.41492726122707146,0.509217931302154,0.719,5159,1850,679,1312,-4816200,False,False,False,XGB+SMOTE,Balanced,0.6589653440482169
0.3199999999999999,0.6514314414866901,0.7480382365530033,0.42344107084557625,0.5132568262762168,0.7266666666666667,5243,1766,694,1297,-4947600,False,False,False,XGB+SMOTE,Balanced,0.6514314414866901
0.32999999999999985,0.6383726770467102,0.7613068911399629,0.43172554347826086,0.5150962512664641,0.7341111111111112,5336,1673,720,1271,-5196400,False,False,False,XGB+SMOTE,Balanced,0.6383726770467102
0.33999999999999986,0.6273229532898041,0.7711513768012556,0.43778478794251663,0.5156895127993395,0.7393333333333333,5405,1604,742,1249,-5410800,False,False,False,XGB+SMOTE,Balanced,0.6273229532898041
0.34999999999999987,0.6182822702159718,0.7811385361677843,0.44520795660036167,0.5176619007569385,0.7451111111111111,5475,1534,760,1231,-5580800,False,False,False,XGB+SMOTE,Balanced,0.6182822702159718
0.3599999999999999,0.6062280261175289,0.791125695534313,0.4518906776488207,0.5178035178035179,0.7502222222222222,5545,1464,784,1207,-5816800,False,False,False,XGB+SMOTE,Balanced,0.6062280261175289
0.3699999999999999,0.5956805625313912,0.799115423027536,0.4572089437162683,0.5173391494002181,0.7541111111111111,5601,1408,805,1186,-6025400,False,False,False,XGB+SMOTE,Balanced,0.5956805625313912
0.3799999999999999,0.5816172777498745,0.8061064345841061,0.4600715137067938,0.5137533274179237,0.7564444444444445,5650,1359,833,1158,-6313800,False,True,False,XGB+SMOTE,Balanced,0.5816172777498745
0.3899999999999999,0.5725765946760422,0.8150948780139821,0.46798029556650245,0.5150214592274678,0.7614444444444445,5713,1296,851,1140,-6486600,False,True,False,XGB+SMOTE,Balanced,0.5725765946760422
0.3999999999999998,0.5650426921145153,0.823084605507205,0.47568710359408034,0.5165289256198347,0.766,5769,1240,866,1125,-6629200,False,True,False,XGB+SMOTE,Balanced,0.5650426921145153
0.4099999999999998,0.5554997488699146,0.8299329433585391,0.48128807658833767,0.515737934250408,0.7692222222222223,5817,1192,885,1106,-6819000,False,True,False,XGB+SMOTE,Balanced,0.5554997488699146
0.4199999999999998,0.544952285283777,0.8382080182622342,0.4889589905362776,0.5154394299287411,0.7733333333333333,5875,1134,906,1085,-7026800,False,True,False,XGB+SMOTE,Balanced,0.544952285283777
0.4299999999999998,0.5344048216976394,0.8451990298188043,0.495114006514658,0.5140096618357488,0.7764444444444445,5924,1085,927,1064,-7238200,False,True,False,XGB+SMOTE,Balanced,0.5344048216976394
0.43999999999999984,0.5243596182822702,0.8517620202596662,0.501200192030725,0.5125184094256259,0.7793333333333333,5970,1039,947,1044,-7439800,False,True,False,XGB+SMOTE,Balanced,0.5243596182822702
0.44999999999999984,0.5158211953792065,0.8581823369952918,0.508164275111331,0.5119641076769691,0.7824444444444445,6015,994,964,1027,-7608800,False,True,False,XGB+SMOTE,Balanced,0.5158211953792065
0.45999999999999985,0.5012556504269211,0.8651733485518619,0.5136387030365415,0.5073716319267921,0.7846666666666666,6064,945,993,998,-7908200,False,True,False,XGB+SMOTE,Balanced,0.5012556504269211
0.46999999999999986,0.4922149673530889,0.8734484234555572,0.5249062667380825,0.5080352514256092,0.7891111111111111,6122,887,1011,980,-8083000,False,True,False,XGB+SMOTE,Balanced,0.4922149673530889
0.47999999999999976,0.4816675037669513,0.8787273505492937,0.5301271420674406,0.5047368421052632,0.7908888888888889,6159,850,1032,959,-8299200,False,True,False,XGB+SMOTE,Balanced,0.4816675037669513
0.48999999999999977,0.47513812154696133,0.8820088457697246,0.5335589396503102,0.5026567481402764,0.792,6182,827,1045,946,-8433000,False,True,False,XGB+SMOTE,Balanced,0.47513812154696133
0.4999999999999998,0.46509291813159215,0.8880011413896419,0.5412039742840444,0.5002701242571583,0.7944444444444444,6224,785,1065,926,-8636200,False,True,False,XGB+SMOTE,Balanced,0.46509291813159215
0.5099999999999998,0.455047714716223,0.8932800684833785,0.5477629987908101,0.497119341563786,0.7963333333333333,6261,748,1085,906,-8841400,False,True,False,XGB+SMOTE,Balanced,0.455047714716223
0.5199999999999998,0.44600703164239075,0.8991296903980597,0.5567398119122257,0.4952593418851087,0.7988888888888889,6302,707,1103,888,-9023000,False,True,False,XGB+SMOTE,Balanced,0.44600703164239075
0.5299999999999998,0.4349573078854847,0.905264659723213,0.5660130718954248,0.4919057086055098,0.8012222222222222,6345,664,1125,866,-9247800,False,True,False,XGB+SMOTE,Balanced,0.4349573078854847
0.5399999999999998,0.4244098442993471,0.9096875445855329,0.5717185385656293,0.4871720957048141,0.8023333333333333,6376,633,1146,845,-9466400,False,True,False,XGB+SMOTE,Balanced,0.4244098442993471
0.5499999999999998,0.41386238071320947,0.9135397346269083,0.5762237762237762,0.48173048816135633,0.803,6403,606,1167,824,-9686600,False,True,False,XGB+SMOTE,Balanced,0.41386238071320947
0.5599999999999997,0.40431943746860877,0.9179626194892281,0.5833333333333334,0.4776030851379413,0.8043333333333333,6434,575,1186,805,-9883200,False,True,False,XGB+SMOTE,Balanced,0.40431943746860877
0.5699999999999997,0.3987945755901557,0.9218148095306035,0.5916542473919523,0.4764476447644764,0.8061111111111111,6461,548,1197,794,-9993400,False,True,False,XGB+SMOTE,Balanced,0.3987945755901557
0.5799999999999997,0.39326971371170266,0.9256669995719788,0.6004601226993865,0.47526555386949926,0.8078888888888889,6488,521,1208,783,-10103600,False,True,False,XGB+SMOTE,Balanced,0.39326971371170266
0.5899999999999997,0.38623807132094423,0.929233842202882,0.607905138339921,0.4723587223587224,0.8091111111111111,6513,496,1222,769,-10247600,False,True,False,XGB+SMOTE,Balanced,0.38623807132094423
0.5999999999999998,0.3797086891009543,0.9319446426023684,0.6131386861313869,0.46898263027295284,0.8097777777777778,6532,477,1235,756,-10383000,False,True,False,XGB+SMOTE,Balanced,0.3797086891009543
0.6099999999999998,0.3676544450025113,0.9346554430018548,0.6151260504201681,0.46023263124803526,0.8092222222222222,6551,458,1259,732,-10639400,False,True,False,XGB+SMOTE,Balanced,0.3676544450025113
0.6199999999999998,0.3571069814163737,0.9386503067484663,0.6231375985977213,0.4540229885057471,0.81,6579,430,1280,711,-10859200,False,True,False,XGB+SMOTE,Balanced,0.3571069814163737
0.6299999999999997,0.3465595178302361,0.9435012127264945,0.6353591160220995,0.44848878778030554,0.8114444444444444,6613,396,1301,690,-11076600,False,True,False,XGB+SMOTE,Balanced,0.3465595178302361
0.6399999999999997,0.33601205424409847,0.9462120131259809,0.6395793499043977,0.4405663483701021,0.8112222222222222,6632,377,1322,669,-11300000,False,True,False,XGB+SMOTE,Balanced,0.33601205424409847
0.6499999999999997,0.3264691109994977,0.9493508346411756,0.6467661691542289,0.43391188251001334,0.8115555555555556,6654,355,1341,650,-11500200,False,True,False,XGB+SMOTE,Balanced,0.3264691109994977
0.6599999999999997,0.3149171270718232,0.9524896561563704,0.653125,0.42494069806845136,0.8114444444444444,6676,333,1364,627,-11744400,False,True,False,XGB+SMOTE,Balanced,0.3149171270718232
0.6699999999999997,0.3033651431441487,0.9546297617349122,0.6550976138828634,0.41469275660830757,0.8105555555555556,6691,318,1387,604,-11991400,False,True,False,XGB+SMOTE,Balanced,0.3033651431441487
0.6799999999999997,0.29030637870416875,0.957768583250107,0.6613272311212814,0.40349040139616055,0.8101111111111111,6713,296,1413,578,-12268600,False,True,False,XGB+SMOTE,Balanced,0.29030637870416875
0.6899999999999997,0.2812656956303365,0.9609074047653018,0.6714628297362111,0.39646017699115044,0.8105555555555556,6735,274,1431,560,-12457800,False,True,False,XGB+SMOTE,Balanced,0.2812656956303365
0.6999999999999996,0.27021597187343044,0.9633328577543159,0.6767295597484276,0.3862167982770998,0.81,6752,257,1453,538,-12693000,False,True,False,XGB+SMOTE,Balanced,0.27021597187343044
0.7099999999999996,0.26117528879959817,0.9659009844485661,0.6851119894598156,0.3781818181818182,0.81,6770,239,1471,520,-12883800,False,True,False,XGB+SMOTE,Balanced,0.26117528879959817
0.7199999999999996,0.25113008538422904,0.9677557426166358,0.6887052341597796,0.36805299963194704,0.8092222222222222,6783,226,1491,500,-13098600,False,True,False,XGB+SMOTE,Balanced,0.25113008538422904
0.7299999999999996,0.24208940231039677,0.9711799115423028,0.7046783625730995,0.3603738317757009,0.8098888888888889,6807,202,1509,482,-13287000,False,True,False,XGB+SMOTE,Balanced,0.24208940231039677
0.7399999999999997,0.23154193872425916,0.9740333856470252,0.7169517884914464,0.3500379650721337,0.8097777777777778,6827,182,1530,461,-13510000,False,True,False,XGB+SMOTE,Balanced,0.23154193872425916
0.7499999999999997,0.21747865394274235,0.9758881438150949,0.7192691029900332,0.33397608947165447,0.8081111111111111,6840,169,1558,433,-13812800,False,True,False,XGB+SMOTE,Balanced,0.21747865394274235
0.7599999999999997,0.20642893018583627,0.9791696390355258,0.7378815080789947,0.3226059654631084,0.8082222222222222,6863,146,1580,411,-14045600,False,True,False,XGB+SMOTE,Balanced,0.20642893018583627
0.7699999999999997,0.18734304369663485,0.980596376087887,0.7328094302554028,0.2984,0.8051111111111111,6873,136,1618,373,-14459600,False,True,False,XGB+SMOTE,Balanced,0.18734304369663485
0.7799999999999997,0.17277749874434958,0.9830218290769012,0.7429805615550756,0.280358598207009,0.8037777777777778,6890,119,1647,344,-14771800,False,True,False,XGB+SMOTE,Balanced,0.17277749874434958
0.7899999999999996,0.15720743345052737,0.9847339135397346,0.7452380952380953,0.25964330153463294,0.8016666666666666,6902,107,1678,313,-15108000,False,True,False,XGB+SMOTE,Balanced,0.15720743345052737
0.7999999999999996,0.14917127071823205,0.9867313454130404,0.7615384615384615,0.24947501049979004,0.8014444444444444,6916,93,1694,297,-15278400,False,True,False,XGB+SMOTE,Balanced,0.14917127071823205
0.8099999999999996,0.1401305876443998,0.9881580824654016,0.7707182320441989,0.23714407139821508,0.8005555555555556,6926,83,1712,279,-15472400,False,True,False,XGB+SMOTE,Balanced,0.1401305876443998
0.8199999999999996,0.12807634354595682,0.9898701669282352,0.7822085889570553,0.22011221406991802,0.7992222222222222,6938,71,1736,255,-15731600,False,True,False,XGB+SMOTE,Balanced,0.12807634354595682
0.8299999999999996,0.11300853842290307,0.9907262091596519,0.7758620689655172,0.1972818939061815,0.7965555555555556,6944,65,1766,225,-16059200,False,True,False,XGB+SMOTE,Balanced,0.11300853842290307
0.8399999999999996,0.10095429432446007,0.9921529462120131,0.78515625,0.1789052069425901,0.795,6954,55,1790,201,-16319200,False,True,False,XGB+SMOTE,Balanced,0.10095429432446007
0.8499999999999996,0.09090909090909091,0.9937223569696105,0.8044444444444444,0.16335740072202165,0.794,6965,44,1810,181,-16534800,False,True,False,XGB+SMOTE,Balanced,0.09090909090909091
0.8599999999999995,0.08437970868910095,0.9944357254957912,0.8115942028985508,0.15286624203821655,0.7931111111111111,6970,39,1823,168,-16675800,False,True,False,XGB+SMOTE,Balanced,0.08437970868910095
0.8699999999999996,0.0743345052737318,0.9952917677272078,0.8176795580110497,0.13627992633517497,0.7915555555555556,6976,33,1843,148,-16893400,False,True,False,XGB+SMOTE,Balanced,0.0743345052737318
0.8799999999999996,0.06278252134605726,0.9960051362533885,0.8169934640522876,0.11660447761194032,0.7895555555555556,6981,28,1866,125,-17144400,False,True,False,XGB+SMOTE,Balanced,0.06278252134605726
0.8899999999999996,0.053239578101456554,0.9968611784848053,0.828125,0.10004719207173195,0.7881111111111111,6987,22,1885,106,-17351000,False,True,False,XGB+SMOTE,Balanced,0.053239578101456554
0.8999999999999996,0.0467101958814666,0.9972891996005137,0.8303571428571429,0.08844507845934378,0.787,6990,19,1898,93,-17492800,False,True,False,XGB+SMOTE,Balanced,0.0467101958814666
0.1,0.9994977398292315,0.0029961478099586247,0.22165292938293607,0.362840732974747,0.22344444444444445,21,6988,1,1990,586600,True,False,False,GradBoost,LR=0.05,0.0029961478099586247
0.11,0.9984932194876946,0.010129833071764873,0.2227201434012996,0.3642026197673353,0.22877777777777777,71,6938,3,1988,584600,True,False,False,GradBoost,LR=0.05,0.010129833071764873
0.12,0.9974886991461577,0.023683835069196746,0.22494053686714238,0.367097966728281,0.2391111111111111,166,6843,5,1986,600600,True,False,False,GradBoost,LR=0.05,0.023683835069196746
0.13,0.9954796584630838,0.04408617491796262,0.22828841280810874,0.3714044785908367,0.25455555555555553,309,6700,9,1982,613800,True,False,False,GradBoost,LR=0.05,0.04408617491796262
0.13999999999999999,0.9899547965846308,0.06662862034527037,0.23152825091037238,0.37528560548362533,0.2708888888888889,467,6542,20,1971,556000,True,False,False,GradBoost,LR=0.05,0.06662862034527037
0.14999999999999997,0.9844299347061778,0.09259523469824511,0.23557692307692307,0.38017651052274265,0.28988888888888886,649,6360,31,1960,507800,True,False,False,GradBoost,LR=0.05,0.09259523469824511
0.15999999999999998,0.9809141135107986,0.11756313311456698,0.23998525436225115,0.38562543192812715,0.3085555555555556,824,6185,38,1953,500800,True,False,False,GradBoost,LR=0.05,0.11756313311456698
0.16999999999999998,0.9743847312908086,0.13967755742616636,0.24341279799247176,0.38951912458588495,0.3243333333333333,979,6030,51,1940,419800,True,False,False,GradBoost,LR=0.05,0.13967755742616636
0.17999999999999997,0.9688598694123556,0.1662148666000856,0.248166730991895,0.3951249487914789,0.3437777777777778,1165,5844,62,1929,373200,True,False,False,GradBoost,LR=0.05,0.1662148666000856
0.18999999999999995,0.9618282270215972,0.1884719646169211,0.251874260160463,0.39920783823222855,0.3595555555555556,1321,5688,76,1915,281600,True,False,False,GradBoost,LR=0.05,0.1884719646169211
0.19999999999999996,0.9578101456554495,0.21572264231702099,0.2575634792004322,0.4059606173496541,0.3798888888888889,1512,5497,84,1907,270000,True,False,False,GradBoost,LR=0.05,0.21572264231702099
0.20999999999999996,0.9532898041185334,0.23969182479668996,0.26262626262626265,0.41180299414189636,0.39755555555555555,1680,5329,93,1898,238200,True,False,False,GradBoost,LR=0.05,0.23969182479668996
0.21999999999999995,0.946258161727775,0.25952346982451135,0.26632739609838846,0.4156646442360728,0.41144444444444445,1819,5190,107,1884,139800,True,False,False,GradBoost,LR=0.05,0.25952346982451135
0.22999999999999995,0.9372174786539428,0.2849193893565416,0.2712997964524571,0.42079152102830086,0.4292222222222222,1997,5012,125,1866,13000,True,False,False,GradBoost,LR=0.05,0.2849193893565416
0.23999999999999994,0.9271722752385736,0.3096019403623912,0.2761406133133882,0.42554172429691106,0.44622222222222224,2170,4839,145,1846,-137800,True,False,False,GradBoost,LR=0.05,0.3096019403623912
0.24999999999999992,0.9216474133601206,0.3324297332001712,0.2817009517961314,0.4315108759553204,0.4627777777777778,2330,4679,156,1835,-194800,True,False,False,GradBoost,LR=0.05,0.3324297332001712
0.2599999999999999,0.9110999497739829,0.35682693679554855,0.28693451439417905,0.43642487669914587,0.47944444444444445,2501,4508,177,1814,-357400,True,False,False,GradBoost,LR=0.05,0.35682693679554855
0.2699999999999999,0.9015570065293822,0.3740904551291197,0.2903591070850857,0.43925119295240417,0.49077777777777776,2622,4387,196,1795,-518000,True,False,False,GradBoost,LR=0.05,0.3740904551291197
0.2799999999999999,0.8940231039678553,0.3963475531459552,0.29612377308268173,0.44488877780554864,0.5064444444444445,2778,4231,211,1780,-620600,True,False,False,GradBoost,LR=0.05,0.3963475531459552
0.2899999999999999,0.8879959819186338,0.41774860893137394,0.3022738929731578,0.45102040816326533,0.5217777777777778,2928,4081,223,1768,-692600,True,False,False,GradBoost,LR=0.05,0.41774860893137394
0.29999999999999993,0.8799598191863385,0.4391496647167927,0.30828787612176667,0.4566067240031274,0.5366666666666666,3078,3931,239,1752,-808600,True,False,False,GradBoost,LR=0.05,0.4391496647167927
0.30999999999999994,0.8734304369663486,0.4624054786702811,0.31577991646994735,0.4638570285409443,0.5533333333333333,3241,3768,252,1739,-886400,True,False,False,GradBoost,LR=0.05,0.4624054786702811
0.3199999999999999,0.8653942742340532,0.48052503923526896,0.32121551081282623,0.46852481305234533,0.5656666666666667,3368,3641,268,1723,-1011600,True,False,False,GradBoost,LR=0.05,0.48052503923526896
0.32999999999999985,0.850828729281768,0.5032101583678128,0.32727975270479137,0.47272219896748985,0.5801111111111111,3527,3482,297,1694,-1267000,True,False,False,GradBoost,LR=0.05,0.5032101583678128
0.33999999999999986,0.8417880462079357,0.5237551719218148,0.33426406063023534,0.47851534618129904,0.5941111111111111,3671,3338,315,1676,-1407400,True,False,False,GradBoost,LR=0.05,0.5237551719218148
0.34999999999999987,0.8221998995479658,0.5443001854758168,0.33885323949492857,0.4799179126355907,0.6057777777777777,3815,3194,354,1637,-1778800,True,False,False,GradBoost,LR=0.05,0.5443001854758168
0.3599999999999999,0.8086388749372175,0.5679840205450135,0.3471323846485554,0.4857444561774023,0.6212222222222222,3981,3028,381,1610,-2009400,True,False,False,GradBoost,LR=0.05,0.5679840205450135
0.3699999999999999,0.7915620291310899,0.5879583392780711,0.35304659498207885,0.4883036405886909,0.633,4121,2888,415,1576,-2327400,False,False,False,GradBoost,LR=0.05,0.5879583392780711
0.3799999999999999,0.7774987443495731,0.6075046368954202,0.3600837404047453,0.4922098569157393,0.6451111111111111,4258,2751,443,1548,-2580600,False,False,False,GradBoost,LR=0.05,0.6075046368954202
0.3899999999999999,0.7574083375188347,0.6260522185761164,0.36522160329377573,0.49281045751633995,0.6551111111111111,4388,2621,483,1508,-2968600,False,False,False,GradBoost,LR=0.05,0.6260522185761164
